name,latitude,longitude,free_bikes,empty_slots,ebikes
Métro Place-des-Arts (du Président-Kennedy / Jeanne-Mance),45.508204615051355,-73.56881439685822,12,14,1
Marquette / Rachel,45.52983801723605,-73.5703244805336,11,1,1
Wolfe / Robin,45.51958082831579,-73.5601159930229,10,12,1
Bourbonnière / du Mont-Royal,45.55358456339093,-73.56052905321121,5,16,1
Graham / Kindersley,45.514080696641386,-73.64694982767105,20,3,4
McCulloch / de la Côte Ste-Catherine,45.51577505385328,-73.60060930252075,7,8,6
26e avenue / Beaubien,45.56485589064712,-73.5774926841259,2,13,0
de Chambly / Rachel,45.54991069359101,-73.55826258659361,0,22,0
35e avenue / Beaubien,45.570081,-73.573047,1,26,1
de Bordeaux / Sherbrooke,45.529914321737415,-73.56302618980408,12,6,3
d'Orléans / Hochelaga,45.55061693669672,-73.54901432991028,7,12,0
Jeanne-d'Arc / Ontario,45.54959767887176,-73.54187428951263,20,2,0
41e avenue / Rosemont,45.57178977666956,-73.56431499123573,1,16,0
Parc de Beauséjour (Gouin / Henri-d'Arles),45.526765,-73.730423,11,7,1
12e avenue / St-Zotique,45.5568667309625,-73.589306473732,7,14,6
19e avenue / St-Zotique,45.56168275734862,-73.58564794063568,4,18,2
de Lisieux / Jean-Talon,45.57934937043077,-73.58168095350266,3,14,1
de Gaspé / Dante,45.53429782539273,-73.61217230558395,7,16,5
Davaar / de la Côte-Ste-Catherine,45.514379,-73.610871,2,12,2
Alton-Goldbloom / Notre-Dame,45.54502601340392,-73.73787671327591,9,10,4
Bloomfield / Van Horne,45.522745298216094,-73.61328139901161,1,18,0
Place des Festivals ( du Président-Kennedy / de Bleury),45.50764392965887,-73.56932401657104,5,22,1
de la Roche / Bélanger,45.541669595766315,-73.60760450363159,1,22,1
Campus MIL (Outremont / Thérèse-Lavoie Roux),45.52311432992147,-73.61815363168716,3,19,1
Le Corbusier / St-Martin O,45.565006717407506,-73.7319054454565,3,15,2
Place du Canada (Peel / des Canadiens-de-Montréal),45.49788352593901,-73.56856763362885,0,23,0
Dollard / Bernard,45.51678269880724,-73.61142262816429,1,21,0
de la Roche /  de Bellechasse,45.53718135927993,-73.59750330448149,3,12,3
11e avenue / du Souvenir,45.56933906192115,-73.70472729206085,8,7,6
Ernest-Gendreau / du Mont-Royal,45.549713734001415,-73.56384828686714,0,20,0
Paré / Mountain Sights,45.49810026070624,-73.65294188261032,0,12,0
Robin / 15e rue,45.559495502858624,-73.6989176273346,6,9,1
Beaudry / Sherbrooke,45.52303493310712,-73.56539458036421,4,23,3
8e avenue / Dandurand,45.550113551561694,-73.5772217810154,3,16,1
Métro Université de Montréal (Édouard-Montpetit / Louis-Collin),45.50363996257211,-73.6182689666748,1,23,1
Parc Henri-Dunant (Léger / Henri-Dunant),45.56843961893042,-73.6752020941276,5,12,1
Gauthier / de Lorimier,45.53166363055749,-73.56536373496056,8,10,6
du Mans / des Alouettes,45.58033485941123,-73.68471868336201,18,4,14
St-Dominique / Napoléon,45.51666442219882,-73.57722043991089,17,3,2
St-Jean-Baptiste / René-Lévesque,45.64141535746634,-73.4999567270279,13,2,4
Sabrevois / des Récollets,45.583287878804136,-73.63276362419128,4,11,1
Parc nature de l'Île-de-la-Visitation (Gouin / de Bruchési),45.57833184623925,-73.65595400333405,15,3,4
du Tricentenaire / Prince-Albert,45.64954588445726,-73.49191546440125,15,0,2
Fortune / Wellington,45.477923,-73.559038,17,10,1
Place du Village (St-Jean-Baptiste / Notre-Dame),45.640002860465096,-73.49011301994324,5,9,2
Gary-Carter / St-Laurent,45.53613488953656,-73.62258464097977,3,34,1
Métro Parc  (Hutchison / Ogilvy),45.53035130173597,-73.6243924498558,2,27,2
Logan / de Champlain,45.5231943285584,-73.55584256350994,14,4,0
Bourgeoys / Favard,45.47993042065731,-73.55592101812363,12,14,0
Richmond / des Bassins,45.48752158511353,-73.56500297784805,25,3,1
Parc Chenier (de l'Aréna / Chenier),45.60248649638568,-73.5432904958725,4,15,1
René-Lévesque / Panet,45.51862424058306,-73.55219006538391,8,10,0
6e avenue / Villeray,45.55873962047568,-73.60589044634253,8,6,5
du Mont-Royal / Augustin-Frigon,45.54355786336148,-73.56780052185059,9,10,1
Michelet / Jean-Talon,45.57627820285533,-73.58353972434998,4,19,0
des Bassins / du Séminaire,45.49047561880464,-73.56022328138351,17,14,1
Parc du Pélican (2e avenue / St-Joseph),45.544580831168204,-73.5717111825943,0,18,0
Marie-Anne / de la Roche,45.527550507601894,-73.5762870311737,4,15,2
St-Dominique / Rachel,45.518593,-73.581566,6,24,4
7e avenue / St-Joseph Rosemont,45.54710817336986,-73.56936693191528,4,23,0
Jean Langlois / Fullum,45.526499983000186,-73.54575277422555,12,19,1
Bibliothèque de Verdun (Brown / Bannantyne),45.44826204820947,-73.57785612344742,10,4,0
LaSalle / Crawford,45.43791516514076,-73.58253550531117,8,4,2
McNamara / St-Martin O,45.57120355585774,-73.72351884841918,11,7,0
Natatorium (LaSalle / Rolland),45.4443505862464,-73.57542979723802,23,3,1
Mairie d'arrondissement LaSalle (Dupras / Jeannette),45.429166968311485,-73.66280972957611,2,13,0
Parc Chopin (Dumouchel / Tessier),45.570726609302966,-73.7370860205192,6,13,2
Pierre-Péladeau / du Centropolis,45.56251175219665,-73.74370649456978,10,10,1
Jeanne-Mance / St-Martin O,45.557421482389636,-73.7480603903532,16,7,5
Argyle / de Verdun,45.45301583620112,-73.57191503047943,11,12,0
St-Jacques / Vinet,45.485328993998365,-73.57692271471024,5,9,0
St-Charles / Thomas-Keefer,45.477605,-73.573775,18,2,2
de Chenonceau / Chomedey,45.56157,-73.75448,6,16,4
St-Joseph / 8e avenue Lachine,45.431518914135125,-73.67110446095467,6,19,0
Lionel-Groulx / George-Vanier,45.486346321757786,-73.57352435588837,13,8,0
8e avenue / Notre-Dame Lachine,45.43498715540587,-73.67079868912697,6,12,1
Beatty / de Verdun,45.450729976972944,-73.5725748538971,9,13,2
Mayfield / St-Martin O,45.553017541248565,-73.75822663307189,5,14,1
Gloria / Dollard,45.42971096449354,-73.633883446455,1,14,0
Bel Air / St-Antoine,45.4824297233159,-73.58367975812143,7,15,0
4e avenue / de Verdun,45.4568844514464,-73.57260704040527,6,7,0
41e avenue / Victoria,45.44053238705948,-73.70242863893507,12,3,5
de l'Église / Bannantyne,45.4632535358533,-73.57587933540344,11,4,0
Regina / de Verdun,45.467369,-73.570769,6,16,1
Turgeon / Notre-Dame,45.478888528072076,-73.58198940753937,4,13,2
Jacques-Le Ber / de la Pointe Nord,45.47259900304475,-73.5398056358099,22,2,1
Métro Lasalle (de Rushbrooke / Caisse),45.47069642604657,-73.56542240828276,22,0,1
Métro de l'Église (Ross / de l'Église),45.462846046287325,-73.56592163443565,15,1,1
Métro Verdun (Willibrord / de Verdun),45.459487694540734,-73.57209205627441,1,25,0
Rose-de-Lima / Workman,45.48026417718717,-73.58099363744259,10,12,1
Panet / Ste-Catherine,45.51999897796297,-73.5548883676529,7,17,0
Ste-Claire / Pierre-Tétreault,45.60191332161639,-73.52441847324371,16,3,2
Parc Félix-Leclerc (François-Boivin / St-Zotique),45.5914549914687,-73.56275528669356,8,6,0
Desjardins / Ontario,45.55118417872238,-73.54087114334106,0,22,0
Métro Lionel-Groulx (St-Jacques / Atwater),45.48295816149219,-73.57975836854166,23,8,0
5e avenue / Bannantyne,45.456365,-73.57614,4,11,0
Letourneux / Ste-Catherine,45.55078357889704,-73.53409996037954,8,9,0
de Grosbois / Duchesneau,45.611230741550536,-73.5312415660519,11,4,8
Métro Préfontaine (Moreau / Hochelaga),45.541374968866094,-73.5542231798172,21,9,1
Peel / Notre-Dame,45.49544692088696,-73.56329441070557,14,30,0
Letourneux / Hochelaga,45.55465888075087,-73.54660302400589,6,8,1
Ontario / Sicard,45.55626186680846,-73.53744059801102,6,16,0
Argyle / Bannantyne,45.453318765468914,-73.5767751932144,1,12,0
Ontario / Viau,45.5594818,-73.535496,8,10,1
Souligny / Desmarteau,45.60444089974122,-73.51611837744713,11,3,4
Parc Lalancette (de Rouen / Valois),45.54814504700217,-73.5471260547638,14,7,0
Métro Pie-IX (Pierre-de-Coubertin / Desjardins),45.554373399819674,-73.55137467384337,25,13,2
Montcalm / de Maisonneuve,45.519131967116216,-73.55788965214742,11,8,0
Métro Beaudry (Beaudry / Ste-Catherine),45.51888453178292,-73.55593845248222,8,14,1
des Ormeaux / Notre-Dame,45.59926552299961,-73.51226069033146,12,10,4
Ste-Catherine / Dezery,45.539385081961676,-73.54099988937377,18,1,1
Métro Assomption (Chauveau / de l'Assomption),45.569789,-73.548081,2,19,1
André-Laurendeau / Rachel,45.54303187243879,-73.56256484985352,9,14,2
Métro Cadillac (Cadillac / Sherbrooke),45.57683333463968,-73.54647415224463,9,10,6
du Parc-Lafontaine / Rachel,45.52551168509886,-73.57424452900887,10,6,1
St-Germain / Hochelaga,45.543652466151,-73.5534825682771,10,5,0
Métro Langelier (Langelier / Sherbrooke),45.58284663189181,-73.54247644543648,16,1,5
Pierre-de-Coubertin / Langelier,45.580314546424674,-73.5353136062622,11,3,2
Atateken / du Square Amherst,45.52063377251984,-73.56390595436096,29,0,0
de Léry / Sherbrooke,45.54099971663243,-73.55826258659361,4,18,1
Du Quesne / de Marseille,45.575812361972055,-73.54123055934906,2,20,0
St-André / Ontario,45.51889,-73.56353,17,1,1
Valois / Ste-Catherine,45.54522973039872,-73.53725016117096,9,13,0
Bibliothèque et Complexe aquatique Rosemont (8e avenue / Rosemont),45.55151193681962,-73.58207792043686,0,15,0
Nicolet / Sherbrooke,45.54969542033443,-73.55464696884155,0,22,0
Alexandre-DeSève  / Ontario,45.52435882510794,-73.56053441762924,13,9,0
Dézéry / Ontario,45.54095791741757,-73.54702949523926,26,0,2
Ste-Catherine / St-Clément,45.55671730558936,-73.53024959564209,11,3,0
de l'Église / de Verdun,45.46300108733155,-73.57156895217486,11,6,0
St-Jacques / St-Laurent,45.50644464920572,-73.55648696422577,18,3,0
Liébert / Hochelaga,45.59587457490178,-73.52352797985077,7,15,1
du Champ-de-Mars / Gosford,45.50965520472071,-73.55400860309601,11,11,3
St-Jacques / McGill,45.50144108135568,-73.56014415621758,18,13,0
de l'Hôtel-de-Ville / Rachel,45.51989655507833,-73.58010649681091,12,1,0
Gagne / LaSalle,45.422451407155854,-73.601194024086,14,5,3
Métro Honoré-Beaugrand (Sherbrooke / Honoré-Beaugrand),45.5967964774917,-73.53517949581145,8,13,3
des Récollets / McGill,45.5008764952487,-73.55900555849075,15,7,0
Métro Radisson (Sherbrooke / des Groseilliers),45.58917500418707,-73.53965610265732,4,15,1
William / St-Henri,45.49891911390352,-73.55725407600403,11,2,1
Bélanger / St-Denis,45.53696,-73.61199,3,19,3
Marché Jean-Talon (Henri-Julien / Jean-Talon),45.53678525128436,-73.6148879583925,3,20,2
St-Nicolas / Place d'Youville,45.501966859101564,-73.55515256524086,19,3,0
Molson / Beaubien,45.54968589617967,-73.59115451574326,3,18,1
d'Orléans / Masson,45.557192,-73.569847,3,16,1
Union / Ste-Catherine,45.504027213143104,-73.56970220804214,2,33,0
du President-Kennedy / Union,45.505102242483595,-73.57187882065773,3,19,0
de Grenoble / de Cassis,45.57889719514108,-73.70492711663245,6,13,0
Darling / Sherbrooke,45.54545514686953,-73.55673909187317,10,13,1
5e avenue / Masson,45.54752382909683,-73.57513636350632,4,23,0
10e avenue / Masson,45.55037651450808,-73.57373356819151,4,20,1
St-Alexandre / Ste-Catherine,45.50527354034462,-73.5674786567688,1,25,0
Métro Bonaventure (de la Gauchetière / de la Cathédrale),45.49831217703312,-73.56725603342056,2,29,0
Grand Boulevard / Sherbrooke,45.46670033299904,-73.62355081379064,11,6,1
Langelier / Marie-Victorin,45.61451982045293,-73.6118745803833,4,10,1
Benny / Sherbrooke,45.4648769981855,-73.62659722566605,7,10,4
Park Row O / Sherbrooke,45.46072936353252,-73.63407254219055,4,10,1
Lucien L'Allier / St-Jacques,45.493514106710734,-73.56848180294037,18,2,0
Aylmer / Ste-Catherine,45.50434678685089,-73.56894850730896,4,35,0
Grand Boulevard / de Terrebonne,45.470535000953966,-73.63165721297264,7,16,2
des Jockeys / Décarie,45.49404432109336,-73.65449488162994,6,11,2
Lacombe / Victoria,45.49048314001669,-73.62913727760315,6,13,1
Parc Georges St-Pierre (Oxford / Upper Lachine),45.46887995929811,-73.60943913459778,6,10,1
Métro Côte-Ste-Catherine (Beaucourt / de la Côte-Ste-Catherine),45.491513,-73.633649,6,17,0
Marcil / Sherbrooke,45.471743,-73.613924,2,19,1
Boyer / Beaubien,45.537041,-73.602026,7,18,0
Grey / Sherbrooke,45.47629426230192,-73.60617488622665,1,12,0
Boyer / St-Zotique,45.53848,-73.60556,10,8,9
Workman / Vinet,45.483788863965174,-73.5750612616539,22,0,4
Parc Howard (de l'Épée / de Liège),45.53318929909303,-73.64188581705093,3,10,0
Wilderton  / Van Horne,45.51014162409143,-73.6247518658638,5,21,2
de Monkland / Girouard,45.47710675189806,-73.6214379966259,15,7,1
Métro Villa-Maria (de Monkland / Décarie),45.4789683985657,-73.61959934234618,3,20,1
de la Côte St-Antoine / Royal,45.468926984877434,-73.6198702454567,4,13,1
Métro Vendôme (de Marlowe / de Maisonneuve),45.47393028235147,-73.60473453998564,1,28,0
Marquette / des Carrières,45.53879934493943,-73.58870029449461,5,22,2
d'Outremont / Ogilvy,45.52687028194893,-73.62672328948975,1,18,0
de Kent / de la Côte-des-Neiges,45.50144933057703,-73.63305062055588,3,34,1
Métro Acadie (de l'Acadie / Beaumont),45.52357479400008,-73.62344294786453,3,10,3
Earnscliffe / Queen-Mary,45.481845071377414,-73.63037377595901,6,16,0
Leman / de Chateaubriand,45.54721107501036,-73.63105237483978,4,8,0
Parc des Hirondelles (Fleury / André-Jobin),45.5762948651025,-73.646759390831,13,6,2
de Melrose / Sherbrooke,45.46991202213883,-73.61735232174397,7,12,3
Métro Snowdon (de Westbury / Queen-Mary),45.48542414888848,-73.62816195935011,3,17,1
de St-Firmin / Fleury,45.570624722078364,-73.6517858505249,18,5,13
Marquette / Fleury,45.56735205736566,-73.65378744900227,3,11,3
Parc Joseph-Robin (18e avenue / Everett),45.56481129244175,-73.59580412507057,10,7,3
Everett / Garnier,45.54758153109644,-73.61220851540565,1,13,0
8e avenue / Everett,45.55776151418004,-73.60154539346695,2,11,2
Francis / Fleury,45.56387237463668,-73.6555677652359,7,12,1
Métro Jarry (Lajeunesse / Jarry),45.54355974189168,-73.62777203321457,13,8,2
Boyer / Everett,45.54310243053054,-73.61607524188003,1,16,0
Louis-Hébert / Bélanger,45.55158518908433,-73.59916493296623,3,16,1
Chambord / Fleury,45.55982811984724,-73.65832507610321,3,10,0
de Bordeaux / Jean-Talon,45.54975479298636,-73.60556602478027,0,13,0
Louis-Hémon / Jean-Talon,45.5517742671765,-73.60347837231528,6,11,2
Rousselot / Jarry,45.55081979211847,-73.62088680267334,4,10,2
Péloquin / Fleury,45.55702223161539,-73.6599015713,1,14,0
de Normanville / Villeray,45.547172039327485,-73.61815631389618,7,10,3
de la Roche / Everett,45.544867,-73.614841,5,9,2
du Rosaire / St-Hubert,45.54481928225348,-73.6215104162693,2,20,0
Métro Crémazie (Crémazie / Lajeunesse),45.54640752148169,-73.63842844963074,10,5,3
Lajeunesse / Villeray,45.54218173507584,-73.62268656492233,7,7,4
Drolet / Jarry,45.54195463236575,-73.62994194030762,3,15,2
Lajeunesse / de Liège,45.545580534390176,-73.63490000367165,8,6,0
Émile-Journault / de Chateaubriand,45.54983321292286,-73.64063255488873,3,13,1
Ropery / Augustin-Cantin,45.48097552629275,-73.56863468885422,9,11,0
Ann / Wellington,45.49449368327543,-73.55676054954529,12,2,0
Richardson / Montmorency,45.484966061164755,-73.56032252311707,9,21,2
Dubois / Eadie,45.45760820718457,-73.59051011502743,4,18,1
Parc Ferland (Belleherbe / Albanel),45.59573798024675,-73.59529852867126,6,9,3
de la Côte St-Antoine / Argyle,45.48624101696415,-73.59572768211365,1,17,0
Victoria Hall,45.48129146961133,-73.6003303527832,9,6,2
Berri / Rachel,45.52275023118295,-73.57724860310555,0,18,0
Augustin-Cantin / Shearer,45.48390169543355,-73.56363236904144,21,7,1
Mackay / de Maisonneuve,45.49682986230046,-73.57913017272949,1,34,1
St-Mathieu / Sherbrooke,45.495789104811756,-73.58259558677672,2,21,2
Guy / Sainte-Catherine,45.49497512853125,-73.57777043248461,2,25,1
Notre-Dame-de-Grâce / Westmount,45.48046706437983,-73.61122308304402,2,13,2
des Pins / St-Laurent,45.51522812881499,-73.5750961303711,24,3,1
Hamilton / Jolicoeur,45.45670282849069,-73.59764268636354,13,1,2
Monk / de Biencourt,45.458663192410306,-73.59602272510529,12,3,0
Ryde / Charlevoix,45.4757434,-73.5646007,6,20,2
Peel / Ottawa,45.49419955357054,-73.55998456478119,22,5,0
Shearer / Centre,45.4828250990486,-73.56206325352105,13,0,1
Métro Monk (Allard / Beaulieu),45.451030919298056,-73.5939010977745,15,4,2
St-Jacques / Guy,45.491366875439965,-73.57010722160338,17,4,0
Victoria / de Maisonneuve,45.47742856483265,-73.60016942024231,0,14,0
Plessis / Ontario,45.523594936648244,-73.56099039316177,16,2,0
Canning / Notre-Dame,45.486318644010225,-73.5702332854271,7,15,0
St-Antoine / Jean-Paul Riopelle,45.502939709023714,-73.56064036488532,9,13,0
Métro Beaubien (de Chateaubriand / Beaubien),45.5353599615622,-73.60363483428955,3,22,3
de l'Hôtel-de-Ville / Ste-Catherine,45.51166045593874,-73.56213569641113,0,30,0
Parc St-Paul (Le Caron / Marc-Sauvalle),45.461741021347436,-73.58412176370621,10,12,0
de Castelnau / Lajeunesse,45.54043190217008,-73.61650675535202,1,13,0
Fullum / Ste-Catherine,45.52711644190572,-73.54801654815674,14,5,0
Bourget / St-Jacques,45.48067368593179,-73.58351558446884,1,18,0
Métro Édouard-Montpetit (du Mont-Royal / Vincent-d'Indy),45.510200304274754,-73.6114051938057,3,23,2
St-Laurent / Pl. du Marché,45.50928960913111,-73.56241598725319,9,18,3
Charles-Daoust / 75e avenue,45.54250587659489,-73.74095320701599,5,20,0
Henri-Julien / de Castelnau,45.53789110878484,-73.6182153224945,0,23,0
Stinson / Montpellier,45.51962176248447,-73.6662483215332,5,17,3
Métro Sauvé (Berri / Sauvé),45.550692068419764,-73.65636706352234,1,24,1
St-Cyril / Wiseman,45.52085479492202,-73.61573964357376,1,18,0
McLynn / Plamondon,45.48911308766352,-73.6470128595829,7,11,1
Parc Champdoré (Champdoré / de Lille),45.5692509593831,-73.63642623429769,5,7,5
Ste-Croix / Tassé,45.51953948301331,-73.68516325950623,5,16,0
29e avenue / St-Zotique,45.56776565172907,-73.57968807220459,3,12,3
Beaubien / 8e avenue,45.553456845975276,-73.58784198760986,4,8,3
Harvard / de Monkland,45.474565185029945,-73.62403571605682,8,11,0
Hillside / Ste-Catherine,45.48282602624293,-73.59084337949753,1,14,0
Guizot / St-Laurent,45.53968044327973,-73.63450437784195,4,15,2
De Callières / d'Auvergne,45.593421978698636,-73.6690217256546,17,4,7
Melville / de Maisonneuve,45.48184019359366,-73.59537899494171,11,4,4
Union / René-Lévesque,45.50235036136798,-73.56658279895781,1,29,0
Bloomfield / Ball,45.52995941738481,-73.6329460144043,13,6,6
Laforest / Dudemaine,45.539806548176045,-73.6872661113739,4,15,2
St-Denis / Ste-Catherine,45.51372291221464,-73.5603104531765,3,39,0
Ste-Catherine / Sanguinet,45.512936177874096,-73.56124520301817,6,40,4
St-Urbain / de la Gauchetière,45.50707812811467,-73.56139540672302,33,10,3
de Maisonneuve / Greene,45.48697062,-73.58929306,5,13,0
Chomedey / de Maisonneuve,45.491750449903954,-73.58394473791122,7,20,0
Gilford / des Érables,45.53728040418993,-73.57534691691399,0,14,0
Fullum / Terrasse Mercure,45.535541603465234,-73.56593906879425,4,17,0
University / Prince-Arthur,45.5074794530521,-73.57864737510681,1,44,0
Gare Bois-de-Boulogne,45.53972553109637,-73.67716491222382,6,17,0
de Gaspé / Jarry,45.540780049797995,-73.63040059804916,2,16,0
Legrand / Cartier,45.55233742797057,-73.70748996734619,1,13,1
St-Dominique / Jean-Talon,45.53520398241678,-73.6175217570053,1,30,0
Chabot / Villeray,45.552289376429215,-73.61300647258759,11,4,1
